brand,model,model_year,mileage,fuel_type,transmission_type,clean_title,price
36,E-Class E 350,2022,14100.0,Gasoline,A/T,1,53000.0
4,X7 xDrive40i,2023,14360.0,Hybrid,A/T,1,85495.0
9,Trailblazer RS,2023,10000.0,Gasoline,A/T,1,32000.0
9,Suburban 1500 LTZ,2015,217500.0,Gasoline,A/T,1,20000.0
9,Suburban Premier,2021,73846.0,Gasoline,A/T,1,60995.0
22,Gladiator Overland,2020,40000.0,Gasoline,Other,1,45000.0
15,Yukon XL AT4,2023,9980.0,Gasoline,A/T,1,82000.0
34,Mazda6 Grand Touring Reserve,2019,41997.0,Gasoline,A/T,1,24995.0
1,Romeo Giulia Ti,2021,2000.0,Gasoline,A/T,1,39000.0
36,CLA-Class CLA 250,2016,42750.0,Gasoline,Other,1,22999.0
4,330 330i xDrive,2019,19473.0,Gasoline,A/T,1,31698.0
54,Beetle 2.0T S,2019,35340.0,Gasoline,A/T,1,23000.0
36,CLK-Class CLK 350,2008,93000.0,Gasoline,A/T,1,12000.0
3,RS 7 4.0T Prestige,2014,66150.0,Gasoline,A/T,1,47995.0
55,XC60 Recharge Plug-In Hybrid T8 Inscription,2022,19352.0,Plug-In Hybrid,A/T,1,54599.0
26,Rover Range Rover Supercharged LWB,2020,81000.0,Gasoline,A/T,1,64800.0
53,Sequoia Limited,2011,183000.0,Gasoline,A/T,1,16000.0
22,Wrangler X,2004,44000.0,Gasoline,Manual,1,24999.0
3,S5 3.0T Premium,2021,18100.0,Gasoline,A/T,1,51800.0
26,Rover Range Rover Sport Supercharged,2011,40000.0,Gasoline,Other,1,20000.0
36,Sprinter 2500,2011,120000.0,Diesel,A/T,1,31999.0
53,Sequoia Platinum,2023,325.0,Hybrid,A/T,1,84997.0
32,Quattroporte S GranLusso,2017,55000.0,Gasoline,A/T,1,39100.0
53,Land Cruiser Base,1996,233000.0,–,A/T,1,7500.0
25,Aventador SVJ Base,2021,6987.0,Gasoline,Other,1,749950.0
14,Mustang Bullitt,2019,48500.0,Gasoline,Manual,1,44999.0
44,2500 Tradesman,2018,52000.0,Diesel,A/T,1,50000.0
53,FJ Cruiser Base,2007,179000.0,Gasoline,A/T,1,17900.0
11,Charger Scat Pack,2019,42626.0,Gasoline,A/T,1,42000.0
27,GX 460 Base,2018,65900.0,Gasoline,Other,1,34700.0
16,GV80 2.5T,2022,7523.0,Gasoline,A/T,1,54543.0
21,F-PACE 30t R-Sport,2019,34365.0,Gasoline,A/T,1,59598.0
24,Sportage S,2021,16949.0,Gasoline,A/T,1,24995.0
36,S-Class S 580 4MATIC,2022,7968.0,Hybrid,A/T,1,104999.0
43,Panamera Base,2018,61000.0,Gasoline,Other,1,57500.0
20,QX80 Base,2018,100564.0,Gasoline,A/T,1,23105.0
14,Maverick Lariat,2022,13700.0,Hybrid,CVT,1,39500.0
24,Telluride SX,2021,38612.0,Gasoline,A/T,1,42242.0
9,Colorado Z85,2005,155000.0,Gasoline,A/T,1,7995.0
36,E-Class E 550,2017,56000.0,Gasoline,Other,1,35750.0
26,Rover Range Rover Sport SVR,2022,15107.0,Gasoline,A/T,1,114900.0
53,Corolla Hybrid LE,2022,44459.0,Hybrid,A/T,1,22945.0
36,E-Class E 300 4MATIC,2017,31000.0,Gasoline,A/T,1,38000.0
36,SLK-Class SLK 350,2012,44000.0,Gasoline,Other,1,22222.0
36,E-Class E 400 4MATIC,2018,22558.0,Gasoline,A/T,1,47645.0
22,Wrangler X,2003,116157.0,Gasoline,A/T,1,14250.0
28,Navigator Premiere,2018,23500.0,Gasoline,A/T,1,50000.0
9,Corvette Base,2008,28150.0,Gasoline,Other,1,31000.0
15,Yukon XL Denali,2016,137500.0,Gasoline,A/T,1,29500.0
36,Metris Base,2021,2284.0,Gasoline,A/T,1,157500.0
26,Rover Range Rover P530 SE LWB 7 Seat,2023,350.0,Gasoline,Other,1,195000.0
14,Explorer XLT,2017,169000.0,E85 Flex Fuel,A/T,1,13000.0
13,488 GTB Base,2018,17761.0,Gasoline,A/T,1,243900.0
9,Camaro 2SS,2010,8949.0,Gasoline,Manual,1,30000.0
4,750 i xDrive,2020,25108.0,Gasoline,A/T,1,66000.0
26,Rover Range Rover 3.0L Supercharged HSE,2016,103000.0,Gasoline,Other,1,33999.0
43,911 Carrera 4 Cabriolet,2003,87600.0,Gasoline,Other,1,32000.0
32,MC20 Base,2022,1087.0,Gasoline,A/T,1,279000.0
36,CLA-Class CLA 250,2015,76753.0,Gasoline,A/T,1,15999.0
36,Metris Base,2019,10500.0,Gasoline,A/T,1,79500.0
36,E-Class E 350 4MATIC,2011,199000.0,Gasoline,A/T,1,9250.0
27,LS 460 L,2007,127980.0,Gasoline,A/T,1,9999.0
4,X6 xDrive40i,2023,16307.0,Hybrid,A/T,1,71400.0
3,S5 3.0T Prestige,2021,13566.0,Gasoline,A/T,1,57900.0
3,Q7 Premium Plus,2022,22588.0,Hybrid,A/T,1,52598.0
21,XE 25t,2019,41452.0,Gasoline,Other,1,22500.0
16,G80 3.3T Sport,2019,57500.0,Gasoline,A/T,1,32990.0
4,M2 Competition,2020,500.0,Gasoline,A/T,1,70000.0
50,Impreza WRX Premium,2014,55000.0,Gasoline,Manual,1,30000.0
15,Sierra 2500 Base,2021,8210.0,Gasoline,A/T,1,55000.0
28,Nautilus Reserve,2021,18160.0,Gasoline,A/T,1,46850.0
21,XF XFR-S,2013,4279.0,Gasoline,A/T,1,70000.0
36,Sprinter Normal Roof,2013,39748.0,Diesel,A/T,1,54995.0
53,Land Cruiser Base,1998,160000.0,Gasoline,A/T,1,12490.0
53,Tacoma PreRunner,2013,65000.0,Gasoline,A/T,1,20500.0
4,Z4 sDrive28i,2016,59000.0,Gasoline,A/T,1,25000.0
4,530e Base,2022,22700.0,Plug-In Hybrid,A/T,1,47000.0
36,GLA 250 Base 4MATIC,2018,56578.0,E85 Flex Fuel,A/T,1,20900.0
19,Genesis 4.6,2010,153332.0,Gasoline,Other,1,10000.0
8,ATS 3.6L Luxury,2013,89700.0,Gasoline,A/T,1,17999.0
28,Town Car Signature,2002,118600.0,Gasoline,A/T,1,5230.0
15,Sierra 1500 SLT,2021,23400.0,Gasoline,A/T,1,52000.0
36,Sprinter High Roof,2015,110000.0,Diesel,A/T,1,29000.0
21,XJ Vanden Plas,2008,87888.0,Gasoline,A/T,1,11990.0
27,RC 350 Base,2015,73800.0,Gasoline,A/T,1,26999.0
3,S3 2.0T Premium Plus,2015,78124.0,Gasoline,A/T,1,21500.0
50,WRX Limited,2015,91000.0,Gasoline,Manual,1,19000.0
11,Ram 2500 SLT Quad Cab,2003,114000.0,Gasoline,A/T,1,10700.0
50,WRX Limited,2015,76000.0,Gasoline,Manual,1,21000.0
3,RS 4 4.2 quattro L,2008,146500.0,Gasoline,Manual,1,30000.0
43,911 Carrera,2007,26021.0,Gasoline,Manual,1,53999.0
3,A4 2.0T Premium Plus,2015,73000.0,E85 Flex Fuel,A/T,1,17200.0
3,A4 3.2 Premium Plus quattro,2009,153000.0,Gasoline,A/T,1,8700.0
14,Excursion Limited,2003,67550.0,Diesel,A/T,1,30000.0
14,Excursion Limited,2004,170000.0,Gasoline,A/T,1,8500.0
26,Rover Range Rover Sport 5.0L Supercharged Dynamic,2017,53000.0,Gasoline,Other,1,47500.0
3,Q8 3.0T Prestige,2019,54900.0,Hybrid,A/T,1,48500.0
4,X5 xDrive35i,2016,89000.0,Gasoline,A/T,1,24000.0
14,Bronco Base,2022,6200.0,Gasoline,Manual,1,49000.0
14,F-150 XLT,2021,51808.0,Gasoline,A/T,1,42388.0
19,Genesis Coupe 3.8 Track,2013,89000.0,Gasoline,Manual,1,12500.0
53,Camry LE,1999,86111.0,Gasoline,A/T,1,3500.0
36,E-Class E 400 4MATIC,2018,45203.0,Gasoline,A/T,1,39853.0
3,S5 3.0T Prestige,2022,14739.0,Gasoline,A/T,1,61900.0
7,Enclave Premium,2017,139105.0,Gasoline,A/T,1,17550.0
25,Gallardo LP560-4,2010,45014.0,Gasoline,A/T,1,109499.0
14,Mustang GT Premium,2011,101000.0,Gasoline,Manual,1,18500.0
15,Yukon XL SLT,2016,93000.0,Gasoline,A/T,1,30000.0
14,Mustang V6 Premium,2013,62500.0,Gasoline,Manual,1,16000.0
27,IS-F Base,2008,75000.0,Gasoline,A/T,1,29000.0
4,435 i,2015,34455.0,Gasoline,A/T,1,28000.0
26,Rover Range Rover Supercharged,2010,130000.0,Gasoline,A/T,1,15500.0
36,CLA-Class CLA 250,2014,76170.0,Gasoline,Other,1,16500.0
15,Yukon SLT,2010,194500.0,E85 Flex Fuel,A/T,1,9500.0
4,535 i,2008,135000.0,Gasoline,A/T,1,5699.0
11,Charger GT,2021,33000.0,Gasoline,Other,1,26999.0
19,Genesis 3.8,2010,98700.0,Gasoline,Other,1,10340.0
17,Civic Type R Touring,2018,72900.0,Gasoline,Manual,1,35500.0
11,Durango R/T,2016,135000.0,Gasoline,A/T,1,20000.0
9,Silverado 1500 Limited High Country,2022,2550.0,Gasoline,A/T,1,60000.0
22,Grand Cherokee Altitude,2020,35289.0,Gasoline,A/T,1,35470.0
44,1500 Laramie,2022,14636.0,Gasoline,A/T,1,46599.0
10,Crossfire Limited,2005,24847.0,Gasoline,A/T,1,13046.0
39,Rogue SL,2019,29558.0,Gasoline,CVT,1,25884.0
3,A6 55 Premium Plus,2023,6581.0,Gasoline,A/T,1,59900.0
36,AMG GT 53 Base,2020,22000.0,Hybrid,A/T,1,83999.0
0,ILX Technology Plus Package,2017,68200.0,Gasoline,Other,1,15750.0
26,Rover Range Rover P530 SE SWB,2023,2800.0,Gasoline,A/T,1,175000.0
14,Expedition Platinum,2019,51300.0,Gasoline,A/T,1,48295.0
4,M3 Base,2008,133500.0,Gasoline,Manual,1,18500.0
20,M37 x,2012,49000.0,Gasoline,A/T,1,19900.0
4,650 i,2008,125470.0,Gasoline,A/T,1,8000.0
34,RX-8 Grand Touring,2008,81219.0,Gasoline,Manual,1,8500.0
43,Boxster Base,1999,72000.0,Gasoline,Manual,1,12250.0
0,ILX Premium & A-SPEC Packages,2019,19500.0,Gasoline,A/T,1,25000.0
43,911 Carrera S,2017,20561.0,Gasoline,Manual,1,105000.0
27,LX 570 Base,2016,33655.0,Gasoline,A/T,1,62900.0
53,Highlander Limited Platinum,2015,135140.0,Gasoline,A/T,1,23500.0
32,Ghibli Base,2015,73000.0,Gasoline,A/T,1,17999.0
26,Rover Range Rover 3.0L Supercharged HSE,2017,55000.0,Gasoline,A/T,1,58000.0
9,Cruze LTZ,2013,87000.0,Gasoline,A/T,1,10000.0
4,325 xi,2006,137825.0,Gasoline,A/T,1,4000.0
0,MDX Technology,2008,184421.0,Gasoline,A/T,1,5000.0
28,MKC Base,2015,95000.0,Gasoline,A/T,1,14900.0
24,Sportage Nightfall,2022,26468.0,Gasoline,A/T,1,27875.0
5,Arnage R,2003,55050.0,Gasoline,A/T,1,34995.0
24,Sorento LX,2021,54200.0,Gasoline,A/T,1,23800.0
27,SC 430 Base,2002,109762.0,Gasoline,A/T,1,15000.0
26,Rover Range Rover Evoque Base,2012,92080.0,Gasoline,A/T,1,14500.0
0,TLX Type S w/Performance Tire,2023,1798.0,Gasoline,A/T,1,53000.0
15,Sierra 1500 SLE Crew Cab,2006,167500.0,Gasoline,A/T,1,14500.0
15,Sierra 1500 Denali Ultimate,2023,2500.0,Gasoline,A/T,1,84000.0
36,E-Class E 400,2016,77000.0,Gasoline,A/T,1,24000.0
31,Hardtop Cooper,2019,19850.0,Gasoline,A/T,1,24000.0
14,Bronco Outer Banks Advanced,2023,3400.0,Gasoline,A/T,1,57000.0
14,Bronco,2021,3596.0,Gasoline,A/T,1,56900.0
14,F-350 Lariat Super Duty Crew Cab,2009,130200.0,Diesel,A/T,1,28900.0
26,Rover Discovery Sport SE,2017,48200.0,Gasoline,A/T,1,24998.0
15,Yukon XL SLT,2016,183544.0,Gasoline,A/T,1,22000.0
14,Focus RS Base,2016,14900.0,Gasoline,Manual,1,39000.0
14,Bronco Badlands Advanced,2022,4200.0,Gasoline,A/T,1,65994.0
19,Genesis 5,2012,15698.0,Gasoline,Other,1,19000.0
22,Wrangler Unlimited Rubicon,2022,1750.0,Gasoline,A/T,1,65500.0
4,X4 xDrive30i,2022,34800.0,Gasoline,A/T,1,46000.0
21,F-PACE S,2020,35580.0,Gasoline,A/T,1,46998.0
0,RSX Type S,2006,71400.0,Gasoline,Manual,1,14990.0
34,MX-5 Miata Base,2003,9260.0,Gasoline,Manual,1,22000.0
15,Yukon XL SLT,2023,28500.0,Gasoline,A/T,1,67800.0
36,E-Class E 350 4MATIC,2008,91900.0,Gasoline,A/T,1,8900.0
20,G35 Base,2004,130000.0,Gasoline,A/T,1,7500.0
8,XTS Premium,2013,56860.0,Gasoline,A/T,1,21995.0
31,Hardtop Cooper S,2017,44300.0,Gasoline,Manual,1,20784.0
4,X5 xDrive35i,2014,120000.0,Gasoline,Other,1,20000.0
36,SL-Class SL 550,2013,72500.0,Gasoline,A/T,1,31450.0
44,1500 Tradesman/Express,2017,72000.0,Gasoline,A/T,1,24200.0
4,135 i,2011,132000.0,Gasoline,A/T,1,11000.0
46,Phantom,2018,7585.0,Gasoline,A/T,1,599000.0
19,IONIQ 5 SE,2022,18500.0,,A/T,1,42000.0
27,LS 430 Base,2002,42000.0,Gasoline,A/T,1,15999.0
21,F-PACE S,2023,4624.0,Gasoline,A/T,1,56998.0
4,M5 Base,2006,106000.0,Gasoline,Other,1,19500.0
19,Santa Fe SE,2022,13610.0,Gasoline,A/T,1,27450.0
25,Urus Base,2019,16876.0,Gasoline,A/T,1,209900.0
14,Expedition Timberline,2023,8911.0,Gasoline,A/T,1,77430.0
9,Silverado 1500 LT Trail Boss,2021,48641.0,Gasoline,A/T,1,43666.0
15,Sierra 1500 SLT,2021,11250.0,Gasoline,A/T,1,70250.0
14,Mustang Premium,2007,126000.0,Gasoline,A/T,1,9000.0
4,M5 Base,2008,77750.0,Gasoline,A/T,1,21000.0
53,Tacoma SR,2020,27363.0,Gasoline,A/T,1,35000.0
43,Cayenne Base,2019,30951.0,Gasoline,A/T,1,80140.0
14,F-150 Lightning XLT,2023,208.0,,A/T,1,89000.0
11,Durango GT,2021,20386.0,Gasoline,A/T,1,32999.0
4,330e iPerformance,2018,45253.0,Plug-In Hybrid,Other,1,24995.0
15,Terrain Denali,2016,144000.0,Gasoline,A/T,1,18400.0
14,Excursion Limited,2004,76163.0,Diesel,A/T,1,20500.0
19,Genesis 3.8,2015,61300.0,Gasoline,A/T,1,20150.0
38,Mirage ES,2017,35698.0,Gasoline,A/T,1,8750.0
36,E-Class E 350 4MATIC,2010,27000.0,Gasoline,A/T,1,22500.0
34,Mazda3 i Sport,2015,162000.0,Gasoline,Other,1,11500.0
4,M3 Base,2008,77800.0,Gasoline,Manual,1,28500.0
36,E-Class E 350,2014,55000.0,Gasoline,A/T,1,19250.0
14,Bronco Outer Banks Advanced,2022,12000.0,Gasoline,A/T,1,65999.0
52,Model X 75D,2017,70579.0,,A/T,1,42250.0
22,Wrangler Unlimited Sport,2010,107000.0,Gasoline,A/T,1,17500.0
17,Pilot Elite,2021,42653.0,Gasoline,A/T,1,38998.0
0,TL 3.2,2008,193783.0,Gasoline,A/T,1,10000.0
27,IS 350 Base,2014,123000.0,Gasoline,A/T,1,18000.0
9,Equinox LT,2011,130000.0,Gasoline,A/T,1,7000.0
38,Lancer DE,2009,143346.0,Gasoline,Manual,1,3000.0
26,Rover LR2 Base,2015,112465.0,Gasoline,A/T,1,11995.0
39,Leaf SV PLUS,2023,5121.0,,A/T,1,28196.0
3,A5 2.0T Premium,2012,137273.0,Gasoline,A/T,1,11000.0
45,R1S Launch Edition,2023,299.0,,A/T,1,92500.0
27,RX 450h Base,2018,70780.0,Hybrid,CVT,1,35700.0
9,Tahoe LT,2018,55000.0,Gasoline,A/T,1,37900.0
36,G-Class G 550 4MATIC,2017,23151.0,Gasoline,A/T,1,84500.0
8,XTS Luxury,2013,152000.0,Gasoline,A/T,1,8500.0
20,Q50 3.0t Red Sport 400,2020,23344.0,Gasoline,A/T,1,36999.0
50,Outback 3.6R Limited,2016,87092.0,Gasoline,A/T,1,19500.0
53,Avalon XLS,2004,90625.0,Gasoline,A/T,1,5500.0
9,Traverse RS,2021,44373.0,Gasoline,A/T,1,36000.0
4,330 i,2021,26000.0,Gasoline,Other,1,37000.0
23,Revero Base,2018,20760.0,,A/T,1,55500.0
27,GX 460 Base,2021,39102.0,Gasoline,A/T,1,51798.0
1,Romeo Stelvio Ti Sport,2019,39615.0,Gasoline,A/T,1,28900.0
15,Sierra 2500 Base,2019,58000.0,E85 Flex Fuel,A/T,1,36500.0
27,IS 250 Base,2013,148000.0,Gasoline,A/T,1,10000.0
43,Panamera 2,2011,104000.0,Gasoline,A/T,1,20900.0
4,535 i xDrive,2013,46150.0,Gasoline,Other,1,17000.0
9,Silverado 2500 High Country,2022,18860.0,Diesel,A/T,1,74500.0
36,AMG C 63 Base,2017,28399.0,Gasoline,A/T,1,55600.0
22,Wrangler Sahara,1998,136500.0,Gasoline,Manual,1,6999.0
43,Boxster S,2005,95170.0,Gasoline,Manual,1,24900.0
4,M3 Base,2006,95450.0,Gasoline,Manual,1,42000.0
9,Camaro LT1,2022,7652.0,Gasoline,A/T,1,39998.0
4,535 i xDrive,2011,169000.0,Gasoline,Other,1,10999.0
44,1500 Laramie,2022,16744.0,Gasoline,A/T,1,46999.0
36,Metris Base,2020,1025.0,Gasoline,A/T,1,299000.0
9,Express 1500 Cargo,2004,152000.0,Gasoline,A/T,1,7999.0
4,X7 xDrive40i,2020,46000.0,Gasoline,Other,1,54999.0
4,X7 xDrive40i,2022,8000.0,Hybrid,A/T,1,85000.0
13,F12berlinetta Base,2016,14770.0,Gasoline,A/T,1,254900.0
9,Silverado 2500 LT,2016,84421.0,E85 Flex Fuel,A/T,1,36800.0
36,Maybach S 580 4MATIC,2022,4760.0,Gasoline,A/T,1,229000.0
15,Sierra 1500 Denali,2021,44691.0,Gasoline,A/T,1,56900.0
38,Outlander SEL,2022,11700.0,Gasoline,A/T,1,33000.0
14,Shelby GT350 Base,2019,2800.0,Gasoline,Manual,1,91000.0
31,Cooper Base,2010,58000.0,Gasoline,A/T,1,8000.0
53,Prius Touring,2009,142500.0,Hybrid,A/T,1,6999.0
8,Escalade ESV Base,2007,191900.0,Gasoline,A/T,1,9750.0
3,A6 2.0T Premium Plus,2016,63398.0,Gasoline,A/T,1,19500.0
9,Suburban 1500 LT,2008,162750.0,Gasoline,Other,1,7200.0
21,XK R,2012,38383.0,Gasoline,A/T,1,36949.0
43,911 Carrera GTS,2022,1837.0,Gasoline,A/T,1,179900.0
14,F-250 XLT,2022,36294.0,Diesel,A/T,1,77535.0
3,A4 2.0T Premium,2011,90818.0,Gasoline,A/T,1,8300.0
8,ATS 2.0L Turbo,2018,32000.0,Gasoline,A/T,1,22999.0
14,Transit-350 Base,2019,94650.0,Gasoline,A/T,1,37000.0
36,G-Class G 63 AMG,2014,49899.0,Gasoline,A/T,1,72999.0
22,Wrangler Sahara,2011,55000.0,Gasoline,A/T,1,35000.0
4,M4 Base,2015,23700.0,Gasoline,Other,1,42800.0
52,Model S P100D,2018,46000.0,,A/T,1,59500.0
32,Ghibli S GranLusso,2020,12118.0,Gasoline,A/T,1,52900.0
42,Firebird Trans Am,2001,64000.0,Gasoline,Manual,1,21000.0
14,Expedition XLT,2022,22169.0,Gasoline,A/T,1,57352.0
13,812 Superfast Base,2020,1575.0,Gasoline,Other,1,469900.0
52,Model X Long Range Plus,2021,46897.0,,A/T,1,69000.0
26,Rover Range Rover P400 SE SWB,2022,3369.0,Hybrid,A/T,1,139500.0
4,535 i xDrive,2011,135000.0,Gasoline,A/T,1,9999.0
4,428 i xDrive,2015,125000.0,Gasoline,A/T,1,15000.0
8,Escalade ESV Platinum,2017,134000.0,Gasoline,A/T,1,32999.0
4,X5 xDrive35i,2014,143250.0,Gasoline,A/T,1,12999.0
27,GX 460 Premium,2017,82975.0,Gasoline,A/T,1,31000.0
31,Countryman Cooper S ALL4,2016,91700.0,Gasoline,Manual,1,13999.0
14,F-150 XLT,2018,72393.0,Gasoline,A/T,1,35000.0
20,QX60 Base,2016,71000.0,Gasoline,A/T,1,21500.0
27,RX 350 Base,2012,160900.0,Gasoline,A/T,1,15000.0
11,Charger Scat Pack,2020,40208.0,Gasoline,A/T,1,38000.0
27,IS 350 Base,2017,77300.0,Gasoline,A/T,1,30000.0
39,NV200 SV,2017,16700.0,Gasoline,A/T,1,26500.0
50,Impreza 2.0i Premium,2013,112000.0,Gasoline,CVT,1,9999.0
4,M3 Base,2016,55250.0,Gasoline,Manual,1,49999.0
20,QX80 Luxe,2020,69000.0,Gasoline,A/T,1,31450.0
46,Phantom,2023,1560.0,–,Other,1,599995.0
14,Mustang GT Premium,2016,40570.0,Gasoline,Manual,1,30490.0
53,RAV4 TRD Off Road,2020,46500.0,Gasoline,A/T,1,35200.0
17,S2000 Base,2000,26900.0,Gasoline,Manual,1,35000.0
22,Gladiator Sport,2021,5779.0,Gasoline,A/T,1,41329.0
14,Bronco Big Bend Advanced,2023,12000.0,Gasoline,A/T,1,54000.0
14,Expedition Timberline,2022,30301.0,Gasoline,A/T,1,68420.0
53,Sequoia TRD Pro,2023,600.0,Hybrid,A/T,1,91995.0
40,Prowler Base,2001,22300.0,Gasoline,A/T,1,28500.0
1,Romeo Giulia Ti,2023,9275.0,Gasoline,A/T,1,43900.0
9,Suburban 1500 LS,2004,171750.0,E85 Flex Fuel,A/T,1,12998.0
38,Lancer Evolution GSR,2013,76500.0,Gasoline,Manual,1,28000.0
36,AMG GLE 43 Coupe 4MATIC,2018,49000.0,Gasoline,A/T,1,42995.0
3,R8 5.2 quattro Spyder,2011,75000.0,Gasoline,Other,1,74000.0
14,Escape XLT,2007,133300.0,Gasoline,A/T,1,3000.0
4,X5 3.0si,2007,99700.0,Gasoline,A/T,1,8500.0
9,Camaro 2LT,2011,126700.0,Gasoline,Other,1,14000.0
4,340 i,2016,28000.0,Gasoline,Manual,1,36995.0
36,SL-Class SL 550,2012,21300.0,Gasoline,A/T,1,38500.0
8,Escalade Platinum,2019,92000.0,Gasoline,A/T,1,51900.0
9,Silverado 3500 LTZ,2018,92149.0,Diesel,A/T,1,52889.0
27,RC F Base,2015,25756.0,Gasoline,A/T,1,49995.0
24,Forte GT-Line,2021,24534.0,Gasoline,CVT,1,21900.0
26,Rover Range Rover Sport Supercharged Dynamic,2018,58100.0,Gasoline,A/T,1,53499.0
39,Titan S,2017,20220.0,Gasoline,A/T,1,32324.0
17,Accord EX-L 2.0T,2019,40069.0,Gasoline,A/T,1,27500.0
50,WRX Base,2017,60930.0,Gasoline,Manual,1,23750.0
3,A4 2.0T Titanium Premium,2019,7300.0,Gasoline,A/T,1,27900.0
14,Mustang EcoBoost Premium,2018,34000.0,–,A/T,1,25000.0
9,Avalanche 1500 LS,2012,56000.0,E85 Flex Fuel,A/T,1,18000.0
36,CLA-Class CLA 250,2014,136000.0,Gasoline,Other,1,12000.0
4,228 Gran Coupe i xDrive,2020,31100.0,Gasoline,A/T,1,26999.0
32,GranTurismo Base,2012,12100.0,Gasoline,Other,1,37900.0
14,Expedition Platinum,2021,51902.0,Gasoline,A/T,1,57480.0
3,S4 Base,2007,93000.0,Gasoline,Manual,1,10995.0
26,Rover Range Rover Sport Supercharged HSE,2016,99915.0,Gasoline,A/T,1,26500.0
14,Mustang Mach-E GT,2022,7661.0,,A/T,1,49599.0
9,Tahoe LTZ,2007,177000.0,E85 Flex Fuel,A/T,1,10750.0
39,Xterra S,2008,100900.0,Gasoline,A/T,1,6999.0
20,Q60 3.0T Premium,2017,107380.0,Gasoline,A/T,1,17500.0
14,F-150 Raptor,2021,32957.0,Gasoline,A/T,1,77900.0
0,TLX Base,2016,45000.0,Gasoline,A/T,1,16500.0
39,Frontier SV,2013,67000.0,Gasoline,A/T,1,15500.0
9,Camaro 1SS,2021,12600.0,Gasoline,Manual,1,47000.0
43,Panamera 4,2018,24882.0,Gasoline,Other,1,59800.0
0,TLX PMC Edition,2020,6900.0,Gasoline,A/T,1,43500.0
24,Sorento EX V6,2019,66075.0,Gasoline,A/T,1,23754.0
19,Palisade SEL,2021,68050.0,Gasoline,A/T,1,29600.0
14,F-250 Lariat,2017,128000.0,Diesel,A/T,1,50000.0
4,430 i,2021,9472.0,Gasoline,A/T,1,51000.0
38,Lancer GTS,2009,185963.0,Gasoline,CVT,1,5100.0
39,NV200 S,2019,52000.0,Gasoline,CVT,1,19500.0
7,Enclave Leather,2015,68653.0,Gasoline,A/T,1,18950.0
27,RX 330 Base,2004,151896.0,Gasoline,A/T,1,7900.0
27,RX 450h F Sport,2019,43671.0,Hybrid,CVT,1,44950.0
14,F-250 Lariat,2017,72128.0,E85 Flex Fuel,A/T,1,45985.0
24,Forte Koup EX,2013,134207.0,Gasoline,A/T,1,5500.0
15,Terrain SLE,2020,26470.0,Gasoline,A/T,1,29900.0
43,Macan Base,2018,82300.0,Gasoline,A/T,1,35000.0
27,RC 350 Base,2015,124000.0,Gasoline,Other,1,24000.0
3,S4 3.0T Premium Plus,2020,23823.0,Gasoline,A/T,1,49995.0
15,Yukon SLT,2002,222600.0,Gasoline,A/T,1,4999.0
25,Urus Base,2021,9500.0,Gasoline,A/T,1,279900.0
20,QX60 Base,2014,154247.0,Gasoline,A/T,1,12500.0
9,Silverado 2500 LTZ H/D Extended Cab,2008,128000.0,Gasoline,A/T,1,23500.0
32,GranTurismo Base,2008,70000.0,Gasoline,A/T,1,13000.0
0,Integra GS-R,1995,123000.0,–,Manual,1,10999.0
4,X6 M Base,2016,52375.0,Gasoline,A/T,1,48600.0
10,300 S,2016,100574.0,Gasoline,A/T,1,17500.0
10,300 Base,2014,85000.0,Gasoline,A/T,1,11250.0
0,RDX w/A-Spec Package,2023,3959.0,Gasoline,A/T,1,48998.0
9,Corvette Stingray w/1LT,2021,10400.0,Gasoline,A/T,1,72900.0
9,Camaro 1SS,2019,19200.0,Gasoline,Manual,1,41500.0
36,E-Class E 350 4MATIC,2013,81000.0,Gasoline,A/T,1,13000.0
14,F-150 Raptor,2022,17451.0,Gasoline,A/T,1,77900.0
39,Versa 1.8 S,2011,165000.0,Gasoline,A/T,1,4000.0
4,M3 CS,2024,124.0,Gasoline,Other,1,145000.0
19,Accent GLS,2013,117500.0,Gasoline,A/T,1,6500.0
36,S-Class S 450 4MATIC,2018,72500.0,Gasoline,A/T,1,60000.0
43,911 GT3,2023,265.0,Gasoline,Manual,1,279950.0
36,AMG GT 63 S 4-Door,2020,21214.0,Gasoline,A/T,1,117900.0
3,Q5 3.0 TDI Premium Plus,2014,55564.0,Diesel,A/T,1,22500.0
8,LYRIQ Luxury,2023,1090.0,,A/T,1,68750.0
55,XC60 T5 R-Design,2019,43500.0,Gasoline,Other,1,30000.0
36,AMG GT 53 Base,2019,35000.0,Hybrid,Other,1,83000.0
15,Yukon SLT,2017,92031.0,Gasoline,A/T,1,30000.0
27,GS 350 Base,2016,128032.0,Gasoline,Other,1,18000.0
21,XF 25t Premium,2018,18800.0,Gasoline,A/T,1,26000.0
4,M8 Gran Coupe Competition,2023,2900.0,Gasoline,A/T,1,117500.0
17,Ridgeline Black Edition,2017,91600.0,Gasoline,A/T,1,26000.0
53,4Runner SR5,2019,91843.0,Gasoline,A/T,1,30500.0
14,Bronco Sport Outer Banks,2021,28105.0,Gasoline,A/T,1,32455.0
11,Charger R/T 392,2017,73350.0,Gasoline,A/T,1,37000.0
36,GLC 300 GLC 300,2022,11875.0,Gasoline,A/T,1,41598.0
52,Model S P100D,2018,47000.0,,A/T,1,49900.0
